2.0,"Étant fan inconditionnel du jeu depuis son apparition sur PS3, je trouve la série ennuyeuse, trop éloignée du matériel d'origine. J’ai l’impression que le casting s’est quand même planté, enfin pas totalement car il respecte un certain cahier des charges. Certains passages n'apportent rien au développement de l'histoire dans un monde post apocalyptique. Je trouve la décevante pourtant que j’aime ces univers, le manque de subtilité d’HBO a vouloir faire plaisir aux communautés semble avoir oublié l’essentiel à mon grand regret.",0
2.0,"Un début de série bien en dessous de la qualité scénaristique du jeu et une approche émotionnelle moins percutante , mais jusque là c'était pas trop mal dans l'ensemble . Mais malheureusement la suite fera rapidement abstraction de scènes d'action et de tension qui mettaient le joueur dans l'ambiance , ainsi que les rencontres et dialogues avec certains personnages , pour remplacer le tout par une interminable et inintéressante passion dans l'unique but de délivrer le , désormais , incontournable message progressiste qu'on retrouve partout , imposé comme la norme au cinéma .C'est une chose qui m'irrite personnellement , comme m'irrite un entracte publicitaire qu'on impose au spectateur .Je n'irai pas plus loin , trop déçu par cet intermède insipide complétement à l'opposé de mes attentes vis à vis de cette adaptation.",0
2.0,"Grand fan et grand amateur des jeux The Last of Us 1 et 2, j'attendais beaucoup (trop ?) de cette série HBO, surtout que j'avais adoré Chernobyl ou Game of Thrones...Après des épisodes 1 et 2 plutôt réussis (j'avais bien aimé les 2 prologues de début d'épisode), j'avais été particulièrement déçu par l'épisode 3 pro LGBT qui pour moi n'avait rien à faire dans une série tenant au départ sur seulement 9 épisodes de 50 minutes, alors que le jeu tient lui sur 17 ou 18 heures.Les épisodes suivants m'ont encore plus déçus : tout ce qui faisait l'intérêt et le contenu captivant du jeu original est ici à peine frôler ou carrément zappé...D'ailleurs, toutes les séquences d'action avec les infectés (claqueurs, coureurs, rodeurs, puants, etc...) qui font que Elie et Joel se rapprochent petit à petit n'existent pas (ou quasiment pas) dans la série.Si l'on aperçoit 3 infectés et 1 colosse dans toute la série, c'est le bout du monde !Si Pedro Pascal s'en sort pas trop mal, même si le Joel qu'il incarne est trop doux, Bella Ramsey n'est pas du tout Ellie, tant physiquement que du point de vue de son caractère trop agressif (l'Ellie du premier jeu est plus douce et ""angélique"").Certains épisodes sont limite risibles tant ils sont bancals et mal réalisés.Seuls les 2 derniers réalisés par Ali Abbasi ne sont pas trop mal malgré leur trop faible durée.Pas mal de détails sont ridicules :- tous les personnages sont physiquement trop bien portants (pas assez maigres) alors qu'ils vivent tous dans un monde post-apocalyptique dans lequel ils sont sensés crever de faim (faites la comparaison avec le film La Route...),- leurs vêtements sont souvent trop neufs comme s'ils sortaient de boutique,- on n'a jamais l'impression d'être un monde dangereux où votre vie risque de basculer à tout moment et où l'on manque de tout (voir la représentation de la ville de Jackson... on se croirait à Disneyland),- les rares infectés sont mal faits, trop fake et trop ""plastique"",- beaucoup de personnages de type caucasien dans le jeu ont été remplacés dans la série par d'autres ethnies plus en phase avec la mouvance actuelle (cotas imposés...) et ça, ça devient quand même de plus en plus insupportable.Bref, au final, quelques bonnes séquences, certains décors bien réalisés, mais sinon globalement la série n'est hélas pas terrible (encore une fois à mon plus grand regret).Si vous voulez réellement être en phase avec les personnages et ressentir beaucoup plus d'émotions, je vous invite à jouer aux jeux : vous ne le regretterez pas !",0
0.5,"Pour commencer je n'ai jamais joué au jeu vidéo.Ensuite j'ai vu 1 ou 2 let's play, ont peut dire que pas mal de choses sont des scènes du jeu.Les acteurs sont plutôt bons sauf Bella Ramsey qui hélas a été mal castée car visuellement elle ne colle pas et au niveau de l'acting c'est terrible. (Cela fait plaisir de voir l'actrice principale de la serie Fringe)Il semble qu'il y ai beaucoup de modifications avec les jeux, pour moi en dehors de quelques choix de rôles qui sont vraiment idiots, et toujours les réactions débiles à l'américaine des personnages m'ont fait décrocher assez vite le reste est correcte.""Correcte"" pour une série d'aprés-midi car niveau scénario et effets c'est pas la panacée, toujours plein de flous d'économie des caméras qui tremblent comme porté à l'épaule vraiment inutiles.Bon au niveau technique c'est pas dégueux mais ça fait cheap de nos jours. Du coup ça pose problème quant certaines scènes comme celle du corps de l'indonésienne et des champignons animés qui font plus nature et toujours cheap mais une fois l'effet des champignons découvert c raté et pas logique. Plein de scènes ont ce problème, comme tout se passait sur fond vert en permanence. la sensation sabote l'immersion.Le scénario casse pas 3 pattes à un canard, c'est d'un basique formidable.Et surtout il n'y a strictement rien de nouveau en dehors de faire un épisode 3 pour faire plaisir à la communauté LGBT. (totalement dispensable à l'histoire)Pour le moment une série un peu médiocre qui essaie de placer des éléments et clin d'oeil du jeu vidéo mais sans classe.Et un peu trop au forceps pour un film.je pense que 2 étoiles c suffisant, je rajoute 1/2 étoile pour l'effort.Rapport :spoiler:EP4 : walking dead full clichés assez médiocre mais plus court.
Ep5 : Un max de clichés pas la moindre trace de créativité ou de recherche tout est ultra cousu pas de prise de risque.
Ep6 : Jolis paysages , rien de spécial ont s'ennuie et il y a beaucoup trop d'incohérences visuelles et de facilités (manque de travail)
Ep7 : sans interet, basique,prévisible, bella donne toujours l'impression de mal jouer la plupart du temps. ont s'ennuie...
Ep 8 : Rien de bien, [spoiler]juste le tour du religieux fanatique habituel sans créativité avec des erreurs de serie BEp 9 : un démarrage avec une écriture d'une misère absolue et des faux raccord à foisonspoiler:C'est le coup de la femme enceinte sans aucune mise en place avec le premier faux raccord de morsure exactement aussi mal traité que dans L'Ep 7.Bilan : une série B d'une profonde médiocrité, sauvé par quelques rares bon acteurs dont pedro pascal qui la plupart du temps sauve la mise, mais vraiment pas le scénario/écriture d'une totale insipidité. Les incohérences sont trop nombreuses, les effets assez chiches et mal voir très mal utilisés.Le traitement trop ""contemplatif"" que moi je considère comme du vide économique est le même dans la totalité de la saison.Matériellement la série pourrait être écourté de moitié ça ne changerai rien et même ne pas porter le nom de The Last Of US que ça n'y changerai rien.En ce qui me concerne je le classe dans les séries à oublier.",0
2.0,"Serie qui aurait put avoir un potentiel énorme malheureusement gâchée par cette erreur de casting catastrophique sur le personnage d'Ellie..... On est tellement loin du personnage attachant au regard profond avec cette étincelle d'intelligence du jeux vidéo.Bella ramsey, sérieux les gars c'est quoi cette tête, tu devine que tu ne t'attachera jamais au perso.. Trop différente.J'aurais par exemple mieux vu l'actrice qui joue la fille de Joël au debut, tres bonne actrice, emotion toussa, nickel.Dommage",0
0.5,"Soit des scènes copier coller du jeu-vidéo, soit Élie qui semble être aussi indigeste que Galadriel dans les anneaux de pouvoir (ils aiment ça chez amazon !), et je sais pas si elle joue mal ou est très mal dirigée mais je trouve la performance pas du tout convaincante, en plus de ça je comprends pas ce personnage sérieux, elle oscille toujours entre 3 états, soit elle essai de se rendre intéressante (ça ne marche pas), soit elle est imbuvable avec son entourage, soit elle pose des questions toutes les 2 secondes comme une pauvre fille perdue, seul moyen pour le spectateur de ""découvrir ce monde post-apo à travers ses yeux"" sinon il l'aurait fait à 100% insupportable je pense XD.Des scènes qui n'ont aucun sens => Dans l'épisode 1 pendant la fuite de Joël et sa fille, quand des carcasses de voitures bloquent le chemin entre eux et le frère de Joël et doivent se séparer pour se retrouver de l'autre côtés, mettez pause : la voiture sensée les bloquer possède à l'avant et à l'arrière des issus pour passer et rejoindre tranquillement et directement son frère à pas plus d'un mètre au dessus du sol... C'est bien de copier le jeu, aussi faut-il ne rien oublier quand on dit ""action"". Et c'est justement le problème, les seuls scènes intéressantes sont toutes reprises du jeu, avec de temps en temps des flashs back du premier jour de la pandémie chez par exemple la chercheuse en mycologie, qui essai de nous faire revivre l'instant fatidique ou tout par en vrille pour vraisemblablement essayer de palier au manque de rythme qui règne a chaque fois dans tout le reste de l'épisode.Le visuelle est beau et les créatures sont bien faites bien sur (=> amazon).Derniers points négatif (le plus gros en fait) : je vais dire le mot en W vu que dès que le mot sort, le site censure toute personne aillant des idées qui ne vont pas dans le sens de cette mode intolérante (déjà 3 fois modifié j'ai tout essayé, mettre des "" * "", ne pas finir le mot, etc... donc voilà j'imagine que vous comprendrez. Heureusement que ça n'arrive que maintenant sinon le singe aurait évolué ver de terre...Voilà je viens de boucler la série... Que dire... Immonde ! Zéro",0
0.5,"Je ne vais pas partager l'enthousiasme presque général. Déjà j'ai fait les 2 jeux et autant j'ai adoré le 1 autant j'ai détesté le 2 par le fait qu'on nous manipulait trop en voulant nous faire jouer le personnage Abby, ce qui cassait complétement le narratif et n'apportait rien. Il y ici un gros problème avec le casting. On se permet de changer les personnages, comme celui de Joël mais aussi Ellie sans aucune justification. Encore  Pedro Pascal ça passe mais Bella Ramsey c'est juste pas possible. Elle ne colle pas du tout au personnage et pour moi c'est irregardable. L'autre élément rédhibitoire, et qui faisait le sel du jeu, et le fait d'enlever la transmission du virus par les spores.",0
1.5,"Après 7 épisode, je lâche complet, autant les deux premiers nous donnaient volontiers envie de suivre les aventures de Joël et Ellie mais là ils sont très loin de ce qui a fait le succès du jeux vidéo. Déjà l'épisode 3, passerplus d'une heure sur un couplé d homosexuels qui ne sert absolument pas l'histoire, je me posais déjà des question et puis l'épisode 7, c'est carrément le dlc du jeu et qui ne sert strictement a rien, à part servir l'idéologie W... . Et franchement l actrice qui joue Ellie est vraiment mauvaise et on ne montre que son côté chieuse et vulgaire, ducoup impossible de s'attacher. Vraiment déçu du message que veut faire passer la serie.",0
0.5,"Que dire ?Tellement de chose.Les jeux m’avaient guéri. Avaient réparer quelques choses en moi.Les jeux m’avaient fait rire, pleuré, espéré …Les jeux en soient suffisaient tant à raconter une histoire d’amour, de violence, bref une histoire humaine. Un chef d’œuvre du videoludisme qui se suffisant à lui même.Et voilà que le démon de l’argent tape à la porte « faisons en une série ».Et c’est, sans surprise, raté !Et tant mieux.Pourquoi ?Tant à dire …. Et même pas l’envie de tout expliquer.Plutôt lister :- une Ellie complément à côté de la plaque- suppression des spores avec un nouveau concept qui n’est même pas exploiter. Ben oui après on peut marcher ou on veut sans souci plus rien à faire.- un épisode 3 chiant à mourir (alors oui on peut être gay dans un monde post apo, s’aimer etc … c’est pas le problème. Le problème c’est que les jeux nous l’amenait avec naturel et sans appuyer sur la grosse carte de l’émotion facile) Première a défendre le jeu face à tous ces haineux homophobes, je suis pourtant la première à dire que cette épisode : on s’en fout un peu ….- un Joel qui s’attache trop vite à Ellie, trop facile à décrypter- on ose nous dire « on met pas trop les infectés pour appuyer sur les rapports humains » hors les superbes moments du jeux qui nous plongeaient dans cette adrénaline avaient leurs places quoiqu’on en dise.Pourquoi ? Il suffit de regarder The Walking Dead pour voir que c’est faisable si on a juste un peu d’imagination. Dans la série l’apparition d’un colosse ne nous fait finalement ni chaud ni froid.- pourquoi coller autant au dialogue du jeu si vous vouliez être imaginatif- un petit repas de famille alors qu’on sait que c’est hyper dangereux de passer d’une vile à une autre ???? Sérieux !!!- des personnages secondaires bien moins intéressants que dans le jeu- du dans service dont les vrais fans se foutent royalement (cf paillette, Dina etc …. Encore un manque d’imagination).- aucune séquence d’infiltration digne de ce nom et pourtant c’était possibleBrefUn plantage, la palme revenant au choix de l’actrice principale.Que cette série tombe dans l’oublie.Longue vie aux jeux vidéos !",0
1.5,"Ma critique risque de piquer.Quand j’apprends qu’un des meilleurs jeux vidéo récent est adapté par la très sérieuse HBO, avec à l’écriture le créateur du jeu vidéo lui-même Neil Druckmann. Les attentes deviennent folles et aussi hautes que peut l’être une série TV.Et puis, la douche froide : un premier épisode qui décalque le jeu, sans arriver à lui donner son ambiance apocalyptique, tendue, nerveuse et marquante avec la mort de la fille de Joel.Les autres épisodes ne font pas mieux malheureusement, même si les décors, vêtements, accessoires font honneur à l’univers du jeu.Mais la réalisation en mode pantoufle, digne d’un mauvais téléfilm de dimanche après-midi ennuie, la tension est absente, le sentiment de danger, de vulnérabilité, de fragilité des personnages est invisible.Pire, le sous-texte de l’histoire est la relation contrariée père-fille, de Joel, qui a perdu sa fille unique dans un drame, et d’Ellie, orpheline n’ayant jamais connu la chaleur familiale.Mais les auteurs préfèrent s’attarder sur des personnages secondaires, sans véritable importance sur le récit.Tous les passages iconiques du jeu sont recrées de manière maladroite, confuse, et présentée au téléspectateur sans convictions, comme du fanservice de m*rde.J’aime bien Pedro Pascal, en homme taiseux, hanté par le deuil de sa fille.Mais l’actrice Bella Ramsey n’a pas le physique ni le jeu d’acteur approprié à son personnage. On rappelle qu’Ellie est limite une sociopathe qui attend que son compagne d’infortune dorme pour lui trancher la gorge dans son sommeil. Et là, on a la version Disney.Les choix artistiques vont à l’encontre de l’idée même du jeu : l’absence de violence, des conséquences de cette violence, du sentiment d’amoralité, d’injustice, de folie.Toutes les scènes un peu trop gores/dures sont suggérées par du hors champ.La série a été vidée de sa substance, aseptisée, édulcorée, pour ratisser le plus large, devenant de manière tout aussi absurde, un drama banal dans un vague univers post-apo.Navrant, mais l’oeuvre passe à côté de toute la force de son matériau d’origine.Peut-être pas la pire adaptation de jeu vidéo (Uwe Boll a de l’avance sur le sujet), mais loin d’être la meilleure, et surtout loin d’une adaptation fidèle.",0
